from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id
PETO2,9001,2,0,HVL__0__3846__RAIL__Rail_SaSu_+_Hol_20260419,150__0__715__TZM__405__405_20260419
PORI2,2001,2,0,KPL__0__6456__RAIL__Rail_SaSu_+_Hol_20260419,220__0__445__TZM__305__2__305__2_20260419
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__2__304__2_20260419
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__14__304__14_20260419
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__15__304__15_20260419
PORI2,2001,2,0,KPL__0__6310__RAIL__Rail_MTuWThF-XHol_20260419,226__0__129__TZM__304__16__304__16_20260419
PORI2,2003,2,0,KPL__0__6442__RAIL__Rail_SaSu_+_Hol_20260419,220__1__722__TZM__303__2__303__2_20260419
8251,TAIT1,2,0,120__1__168__TZM__420__420_20260419,HVL__1__3615__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20260419,160__0__451__TZM__603__2__603__2_20260419
2003,PORI1,2,0,220__1__120__TZM__317__1__317__1_20260419,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__123__TZM__307__4__307__4_20260419,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__123__TZM__307__7__307__7_20260419,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260419
2001,PORI1,2,0,220__0__123__TZM__307__10__307__10_20260419,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20260419,110__0__441__TZM__509__509_20260419
8165,WATE1,2,0,150__1__706__TZM__405__405_20260419,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,150__1__410__TZM__401__3__401__3_20260419,HVL__1__3825__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,226__0__429__TZM__302__3__302__3_20260419,KPL__1__6437__RAIL__Rail_SaSu_+_Hol_20260419
SILV,8416,2,240,HVL__0__3848__RAIL__Rail_SaSu_+_Hol_20260419,115__0__419__TZM__506__1__506__1_20260419
WATE2,9165,2,0,HVL__0__3866__RAIL__Rail_SaSu_+_Hol_20260419,130__0__485__TZM__416__416_20260419
8297,TAIT1,2,0,121__1__104__TZM__403__4__403__4_20260419,HVL__1__2605__RAIL__Rail_MTuWThF-XHol_20260419
3951,TAKA1,2,0,59__0__103__MNM__5011__1__5011__1_20260419,KPL__1__8207__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,150__1__150__TZM__405__6__405__6_20260419,HVL__1__3635__RAIL__Rail_MTuWThF-XHol_20260419
8140,WATE1,2,0,170__0__163__TZM__603__5__603__5_20260419,HVL__1__3633__RAIL__Rail_MTuWThF-XHol_20260419
9416,SILV,2,240,115__0__107__TZM__514__3__514__3_20260419,HVL__1__2617__RAIL__Rail_MTuWThF-XHol_20260419
3951,TAKA1,2,0,59__0__115__MNM__5012__1__5012__1_20260419,KPL__1__6311__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__2628__RAIL__Rail_MTuWThF-XHol_20260419,112__0__111__TZM__510__1__510__1_20260419
TAIT2,9251,2,0,HVL__0__3814__RAIL__Rail_SaSu_+_Hol_20260419,120__0__403__TZM__601__2__601__2_20260419
TAIT2,9251,2,0,HVL__0__3824__RAIL__Rail_SaSu_+_Hol_20260419,120__0__413__TZM__415__415_20260419
PARA2,1005,2,0,KPL__0__6432__RAIL__Rail_SaSu_+_Hol_20260419,262__0__411__UZM__707__1__707__1_20260419
9416,SILV,2,240,115__0__411__TZM__505__1__505__1_20260419,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,110__1__486__TZM__501__2__501__2_20260419,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,110__1__748__TZM__502__1__502__1_20260419,HVL__1__3863__RAIL__Rail_SaSu_+_Hol_20260419
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20260419,226__0__127__TZM__306__3__306__3_20260419
PORI2,2001,2,0,KPL__0__6308__RAIL__Rail_MTuWThF-XHol_20260419,226__0__127__TZM__306__4__306__4_20260419
PARE,2600,2,240,KPL__0__6328__RAIL__Rail_MTuWThF-XHol_20260419,236__0__119__TZM__323__323_20260419
WATE2,9165,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260419,130__0__737__TZM__401__2__401__2_20260419
8251,TAIT1,2,0,120__1__716__TZM__407__1__407__1_20260419,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260419
TREN2,9525,2,0,HVL__0__3842__RAIL__Rail_SaSu_+_Hol_20260419,114__1__414__TZM__505__1__505__1_20260419
6055,6017,2,240,1__1__488__TZM__106__3__106__3_20260419,23__0__423__TZM__215__2__215__2_20260419
9001,PETO1,2,0,154__0__415__TZM__413__413_20260419,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20260419
3081,3081,2,240,19__0__191__TZM__211__6__211__6_20260419,1__1__236__TZM__137__137_20260419
9416,SILV,2,240,115__0__421__TZM__505__1__505__1_20260419,HVL__1__3853__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,112__1__404__TZM__505__1__505__1_20260419,HVL__1__3823__RAIL__Rail_SaSu_+_Hol_20260419
PETO2,9001,2,0,HVL__0__2642__RAIL__Rail_MTuWThF-XHol_20260419,150__0__125__TZM__413__3__413__3_20260419
TAIT2,9251,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20260419,120__0__743__TZM__603__603_20260419
TAIT2,9251,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20260419,120__0__743__TZM__603__6__603__6_20260419
WATE2,9140,2,0,HVL__0__3854__RAIL__Rail_SaSu_+_Hol_20260419,160__0__443__TZM__604__604_20260419
UPPE,8579,2,240,HVL__0__3856__RAIL__Rail_SaSu_+_Hol_20260419,111__0__449__TZM__502__3__502__3_20260419
PORI2,2001,2,0,KPL__0__6466__RAIL__Rail_SaSu_+_Hol_20260419,220__0__749__TZM__308__308_20260419
8140,WATE1,2,0,170__0__459__TZM__603__2__603__2_20260419,HVL__1__3865__RAIL__Rail_SaSu_+_Hol_20260419
8140,WATE1,2,0,170__0__727__TZM__601__601_20260419,HVL__1__3865__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,110__1__154__TZM__516__516_20260419,HVL__1__3605__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__3852__RAIL__Rail_SaSu_+_Hol_20260419,110__0__465__TZM__512__512_20260419
9001,PETO1,2,0,154__0__417__TZM__418__418_20260419,HVL__1__3847__RAIL__Rail_SaSu_+_Hol_20260419
WAIK,1501,2,120,KPL__0__6226__RAIL__Rail_MTuWThF-XHol_20260419,281__0__111__UZM__4031__1__4031__1_20260419
6733,6730,2,120,7__0__491__TZM__110__2__110__2_20260419,27__1__428__TZM__107__2__107__2_20260419
PETO2,9001,2,0,HVL__0__3826__RAIL__Rail_SaSu_+_Hol_20260419,150__0__705__TZM__403__1__403__1_20260419
PORI2,2003,2,0,KPL__0__6354__RAIL__Rail_MTuWThF-XHol_20260419,220__1__198__TZM__325__3__325__3_20260419
8251,TAIT1,2,0,120__1__400__TZM__411__1__411__1_20260419,HVL__1__3809__RAIL__Rail_SaSu_+_Hol_20260419
PORI2,2001,2,0,KPL__0__6458__RAIL__Rail_SaSu_+_Hol_20260419,226__0__447__TZM__309__2__309__2_20260419
1006,PARA1,2,0,260__1__128__UZM__4039__1__4039__1_20260419,KPL__1__6319__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9140,2,0,HVL__0__3606__RAIL__Rail_MTuWThF-XHol_20260419,170__0__141__TZM__421__421_20260419
3000,3000,2,240,1__0__469__TZM__214__2__214__2_20260419,19__0__435__TZM__206__2__206__2_20260419
1006,PARA1,2,0,260__1__136__UZM__4034__1__4034__1_20260419,KPL__1__6331__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,230__1__102__TZM__303__8__303__8_20260419,KPL__1__8267__RAIL__Rail_MTuWThF-XHol_20260419
TAIT2,9251,2,0,HVL__0__3648__RAIL__Rail_MTuWThF-XHol_20260419,120__0__205__TZM__409__2__409__2_20260419
UPPE,8579,2,240,HVL__0__3846__RAIL__Rail_SaSu_+_Hol_20260419,110__0__727__TZM__503__1__503__1_20260419
9001,PETO1,2,0,150__1__438__TZM__401__3__401__3_20260419,HVL__1__3859__RAIL__Rail_SaSu_+_Hol_20260419
9001,PETO1,2,0,150__1__722__TZM__405__405_20260419,HVL__1__3859__RAIL__Rail_SaSu_+_Hol_20260419
3935,LIND,2,240,59__1__104__MNM__5011__1__5011__1_20260419,KPL__1__6221__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__3826__RAIL__Rail_SaSu_+_Hol_20260419,110__0__707__TZM__502__1__502__1_20260419
WATE2,9165,2,0,HVL__0__3624__RAIL__Rail_MTuWThF-XHol_20260419,145__0__127__TZM__603__5__603__5_20260419
WATE2,9165,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol_20260419,145__0__127__TZM__603__5__603__5_20260419
7730,7730,2,120,27__0__137__TZM__130__130_20260419,7__1__226__TZM__130__130_20260419
2002,PORI1,2,0,230__1__148__TZM__304__2__304__2_20260419,KPL__1__6351__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,230__1__148__TZM__304__14__304__14_20260419,KPL__1__6351__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,149__0__113__TZM__433__433_20260419,HVL__1__2633__RAIL__Rail_MTuWThF-XHol_20260419
8140,WATE1,2,0,170__0__161__TZM__419__1__419__1_20260419,HVL__1__4621__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2003,2,0,KPL__0__6346__RAIL__Rail_MTuWThF-XHol_20260419,220__1__190__TZM__303__8__303__8_20260419
9001,PETO1,2,0,150__1__106__TZM__417__1__417__1_20260419,HVL__1__4609__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9165,2,0,HVL__0__3648__RAIL__Rail_MTuWThF-XHol_20260419,130__0__195__TZM__439__1__439__1_20260419
PARA2,1004,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260419,250__0__127__UZM__4038__1__4038__1_20260419
PORI2,2003,2,0,KPL__0__6418__RAIL__Rail_SaSu_+_Hol_20260419,220__1__750__TZM__307__307_20260419
TAIT2,9251,2,0,HVL__0__3620__RAIL__Rail_MTuWThF-XHol_20260419,120__0__171__TZM__421__421_20260419
8165,WATE1,2,0,130__1__150__TZM__609__609_20260419,HVL__1__3605__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__3850__RAIL__Rail_SaSu_+_Hol_20260419,110__0__461__TZM__511__511_20260419
8140,WATE1,2,0,170__0__433__TZM__604__604_20260419,HVL__1__3841__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,250__0__147__UZM__4041__1__4041__1_20260419,KPL__1__6341__RAIL__Rail_MTuWThF-XHol_20260419
8140,WATE1,2,0,160__1__702__TZM__603__603_20260419,HVL__1__3817__RAIL__Rail_SaSu_+_Hol_20260419
8140,WATE1,2,0,160__1__702__TZM__603__6__603__6_20260419,HVL__1__3817__RAIL__Rail_SaSu_+_Hol_20260419
8140,WATE1,2,0,160__1__408__TZM__604__604_20260419,HVL__1__3817__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,110__1__110__TZM__512__1__512__1_20260419,HVL__1__2613__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2003,2,0,KPL__0__6216__RAIL__Rail_MTuWThF-XHol_20260419,220__1__104__TZM__311__2__311__2_20260419
PORI2,2003,2,0,KPL__0__6216__RAIL__Rail_MTuWThF-XHol_20260419,220__1__104__TZM__311__6__311__6_20260419
PETO2,9001,2,0,HVL__0__3612__RAIL__Rail_MTuWThF-XHol_20260419,150__0__131__TZM__432__432_20260419
UPPE,8579,2,240,HVL__0__2626__RAIL__Rail_MTuWThF-XHol_20260419,110__0__119__TZM__528__3__528__3_20260419
8165,WATE1,2,0,130__1__106__TZM__408__3__408__3_20260419,HVL__1__2613__RAIL__Rail_MTuWThF-XHol_20260419
TAIT2,9251,2,0,HVL__0__3846__RAIL__Rail_SaSu_+_Hol_20260419,120__0__727__TZM__408__408_20260419
UPPE,8579,2,240,HVL__0__3822__RAIL__Rail_SaSu_+_Hol_20260419,112__0__405__TZM__506__1__506__1_20260419
8140,WATE1,2,0,160__1__102__TZM__604__2__604__2_20260419,HVL__1__4603__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9165,2,0,HVL__0__3650__RAIL__Rail_MTuWThF-XHol_20260419,150__0__153__TZM__408__3__408__3_20260419
PORI2,2003,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol_20260419,226__0__143__TZM__304__2__304__2_20260419
PORI2,2003,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol_20260419,226__0__143__TZM__304__14__304__14_20260419
PORI2,2003,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol_20260419,226__0__143__TZM__304__15__304__15_20260419
PORI2,2003,2,0,KPL__0__6334__RAIL__Rail_MTuWThF-XHol_20260419,226__0__143__TZM__304__16__304__16_20260419
8165,WATE1,2,0,130__1__186__TZM__614__614_20260419,HVL__1__3633__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,130__1__114__TZM__414__1__414__1_20260419,HVL__1__2617__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,130__1__742__TZM__401__2__401__2_20260419,HVL__1__3855__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,130__1__474__TZM__402__1__402__1_20260419,HVL__1__3855__RAIL__Rail_SaSu_+_Hol_20260419
9001,PETO1,2,0,150__1__146__TZM__413__3__413__3_20260419,MEL__1__5637__RAIL__Rail_MEL_WEST_20260419
WATE2,9165,2,0,HVL__0__3636__RAIL__Rail_MTuWThF-XHol_20260419,130__0__183__TZM__428__428_20260419
2003,PORI1,2,0,226__0__451__TZM__310__1__310__1_20260419,KPL__1__6459__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,226__0__159__TZM__324__2__324__2_20260419,KPL__1__6349__RAIL__Rail_F-XHol_20260419
2002,PORI1,2,0,230__1__116__TZM__303__8__303__8_20260419,KPL__1__6225__RAIL__Rail_MTuWThF-XHol_20260419
3000,3000,2,240,1__0__763__TZM__202__202_20260419,19__0__733__TZM__205__205_20260419
PORI2,2001,2,0,KPL__0__6314__RAIL__Rail_MTuWThF-XHol_20260419,226__0__131__TZM__320__320_20260419
PARA2,1004,2,0,KPL__0__6434__RAIL__Rail_SaSu_+_Hol_20260419,260__0__413__UZM__704__1__704__1_20260419
9001,PETO1,2,0,154__0__109__TZM__404__6__404__6_20260419,HVL__1__4607__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,262__1__122__UZM__4019__1__4019__1_20260419,KPL__1__6307__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__448__TZM__311__311_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
2001,PORI1,2,0,220__0__741__TZM__308__308_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,220__1__740__TZM__304__304_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
2001,PORI1,2,0,220__0__449__TZM__302__3__302__3_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
PORI2,2003,2,0,KPL__0__6452__RAIL__Rail_SaSu_+_Hol_20260419,226__0__439__TZM__310__1__310__1_20260419
PARA2,1004,2,0,KPL__0__6422__RAIL__Rail_SaSu_+_Hol_20260419,260__0__407__UZM__701__701_20260419
2600,PARE,2,240,236__1__138__TZM__322__1__322__1_20260419,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260419
2600,PARE,2,240,236__1__138__TZM__322__3__322__3_20260419,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260419
2600,PARE,2,240,236__1__138__TZM__322__4__322__4_20260419,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260419
7730,7730,2,120,27__0__705__TZM__111__2__111__2_20260419,7__1__714__TZM__113__1__113__1_20260419
7730,7730,2,120,27__0__705__TZM__111__8__111__8_20260419,7__1__714__TZM__113__1__113__1_20260419
8251,TAIT1,2,0,120__1__178__TZM__429__429_20260419,HVL__1__3621__RAIL__Rail_MTuWThF-XHol_20260419
1810,FEAT,2,0,200__0__119__TZM__902__902_20260419,WRL__1__1609__RAIL__Rail_MTuWThF-XHol_20260419
TAIT2,9251,2,0,HVL__0__3844__RAIL__Rail_SaSu_+_Hol_20260419,120__0__453__TZM__419__419_20260419
1006,PARA1,2,0,250__0__153__UZM__4035__1__4035__1_20260419,KPL__1__6351__RAIL__Rail_MTuWThF-XHol_20260419
1501,WAIK,2,240,281__0__105__UZM__4003__1__4003__1_20260419,KPL__1__6215__RAIL__Rail_MTuWThF-XHol_20260419
3000,3000,2,240,1__0__429__TZM__117__2__117__2_20260419,19__0__415__TZM__102__3__102__3_20260419
PORI2,2003,2,0,KPL__0__6464__RAIL__Rail_SaSu_+_Hol_20260419,226__0__451__TZM__310__1__310__1_20260419
1006,PARA1,2,0,262__1__404__UZM__712__1__712__1_20260419,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,262__1__702__UZM__112__112_20260419,KPL__1__6423__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,210__1__128__TZM__312__5__312__5_20260419,KPL__1__8213__RAIL__Rail_MTuWThF-XHol_20260419
UPPE,8579,2,240,HVL__0__2622__RAIL__Rail_MTuWThF-XHol_20260419,112__0__109__TZM__526__1__526__1_20260419
TAIT2,9251,2,0,HVL__0__3818__RAIL__Rail_SaSu_+_Hol_20260419,120__0__407__TZM__601__2__601__2_20260419
WATE2,9165,2,0,HVL__0__3626__RAIL__Rail_MTuWThF-XHol_20260419,130__0__169__TZM__431__431_20260419
2001,PORI1,2,0,220__0__191__TZM__303__8__303__8_20260419,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__184__TZM__302__4__302__4_20260419,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,220__1__184__TZM__302__10__302__10_20260419,KPL__1__6333__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9165,2,0,HVL__0__3840__RAIL__Rail_SaSu_+_Hol_20260419,150__0__421__TZM__401__3__401__3_20260419
2003,PORI1,2,0,226__0__441__TZM__311__311_20260419,KPL__1__6449__RAIL__Rail_SaSu_+_Hol_20260419
6055,6017,2,240,1__1__226__TZM__227__227_20260419,23__0__127__TZM__234__234_20260419
8165,WATE1,2,0,150__1__412__TZM__403__2__403__2_20260419,HVL__1__3827__RAIL__Rail_SaSu_+_Hol_20260419
2001,PORI1,2,0,220__0__423__TZM__302__3__302__3_20260419,KPL__1__6429__RAIL__Rail_SaSu_+_Hol_20260419
2001,PORI1,2,0,220__0__715__TZM__305__1__305__1_20260419,KPL__1__6429__RAIL__Rail_SaSu_+_Hol_20260419
1501,WAIK,2,240,280__0__141__UZM__4042__1__4042__1_20260419,KPL__1__6335__RAIL__Rail_MTuWThF-XHol_20260419
WATE2,9140,2,0,HVL__0__3862__RAIL__Rail_SaSu_+_Hol_20260419,160__0__725__TZM__602__1__602__1_20260419
PARE,2600,2,240,KPL__0__6340__RAIL__Rail_MTuWThF-XHol_20260419,236__0__135__TZM__323__323_20260419
UPPE,8579,2,240,HVL__0__2624__RAIL__Rail_MTuWThF-XHol_20260419,110__0__115__TZM__516__516_20260419
6733,6730,2,120,7__0__503__TZM__216__2__216__2_20260419,27__1__422__TZM__219__219_20260419
WATE2,9140,2,0,HVL__0__3836__RAIL__Rail_SaSu_+_Hol_20260419,160__0__425__TZM__415__415_20260419
WATE2,9140,2,0,HVL__0__3818__RAIL__Rail_SaSu_+_Hol_20260419,170__0__703__TZM__402__402_20260419
2002,PORI1,2,0,230__1__146__TZM__321__321_20260419,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,230__1__146__TZM__321__3__321__3_20260419,KPL__1__6347__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,262__1__156__UZM__4028__1__4028__1_20260419,KPL__1__6303__RAIL__Rail_MTuWThF-XHol_20260419
8580,UPPE,2,240,110__1__128__TZM__502__6__502__6_20260419,HVL__1__2623__RAIL__Rail_MTuWThF-XHol_20260419
PARA2,1004,2,0,KPL__0__6452__RAIL__Rail_SaSu_+_Hol_20260419,250__0__421__UZM__703__703_20260419
8580,UPPE,2,240,112__1__110__TZM__504__2__504__2_20260419,HVL__1__2621__RAIL__Rail_MTuWThF-XHol_20260419
PARE,2600,2,240,KPL__0__6332__RAIL__Rail_MTuWThF-XHol_20260419,236__0__127__TZM__317__1__317__1_20260419
PORI2,2003,2,0,KPL__0__6424__RAIL__Rail_SaSu_+_Hol_20260419,226__0__411__TZM__307__1__307__1_20260419
3935,LIND,2,240,59__1__122__MNM__5032__1__5032__1_20260419,KPL__1__6335__RAIL__Rail_MTuWThF-XHol_20260419
9001,PETO1,2,0,150__1__102__TZM__412__3__412__3_20260419,HVL__1__4603__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,210__1__102__TZM__305__3__305__3_20260419,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,210__1__102__TZM__305__9__305__9_20260419,KPL__1__6209__RAIL__Rail_MTuWThF-XHol_20260419
PORI2,2003,2,0,KPL__0__6222__RAIL__Rail_MTuWThF-XHol_20260419,226__0__109__TZM__304__2__304__2_20260419
PORI2,2003,2,0,KPL__0__6222__RAIL__Rail_MTuWThF-XHol_20260419,226__0__109__TZM__304__14__304__14_20260419
PORI2,2003,2,0,KPL__0__6222__RAIL__Rail_MTuWThF-XHol_20260419,226__0__109__TZM__304__15__304__15_20260419
PORI2,2003,2,0,KPL__0__6222__RAIL__Rail_MTuWThF-XHol_20260419,226__0__109__TZM__304__16__304__16_20260419
2002,PORI1,2,0,230__1__104__TZM__301__2__301__2_20260419,KPL__1__8201__RAIL__Rail_MTuWThF-XHol_20260419
2002,PORI1,2,0,230__1__104__TZM__301__4__301__4_20260419,KPL__1__8201__RAIL__Rail_MTuWThF-XHol_20260419
6733,6730,2,120,7__0__455__TZM__103__4__103__4_20260419,27__1__416__TZM__102__3__102__3_20260419
8140,WATE1,2,0,160__1__424__TZM__410__410_20260419,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260419
8140,WATE1,2,0,160__1__710__TZM__402__402_20260419,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260419
8165,WATE1,2,0,150__1__140__TZM__417__1__417__1_20260419,HVL__1__3619__RAIL__Rail_MTuWThF-XHol_20260419
8251,TAIT1,2,0,120__1__416__TZM__601__2__601__2_20260419,HVL__1__3823__RAIL__Rail_SaSu_+_Hol_20260419
PARA2,1005,2,0,KPL__0__6450__RAIL__Rail_SaSu_+_Hol_20260419,261__0__419__UZM__709__1__709__1_20260419
1006,PARA1,2,0,262__1__110__UZM__4012__1__4012__1_20260419,KPL__1__6219__RAIL__Rail_MTuWThF-XHol_20260419
2003,PORI1,2,0,210__1__124__TZM__312__5__312__5_20260419,KPL__1__6319__RAIL__Rail_MTuWThF-XHol_20260419
8165,WATE1,2,0,145__0__119__TZM__416__1__416__1_20260419,HVL__1__3607__RAIL__Rail_MTuWThF-XHol_20260419
6055,6017,2,240,1__1__774__TZM__120__120_20260419,23__0__719__TZM__118__1__118__1_20260419
6733,6730,2,120,7__0__737__TZM__213__213_20260419,27__1__718__TZM__106__106_20260419
2002,PORI1,2,0,236__1__402__TZM__302__3__302__3_20260419,KPL__1__6415__RAIL__Rail_SaSu_+_Hol_20260419
2002,PORI1,2,0,236__1__700__TZM__304__304_20260419,KPL__1__6415__RAIL__Rail_SaSu_+_Hol_20260419
PARA2,1005,2,0,KPL__0__6324__RAIL__Rail_MTuWThF-XHol_20260419,261__0__125__UZM__4045__1__4045__1_20260419
8251,TAIT1,2,0,120__1__456__TZM__410__410_20260419,HVL__1__3843__RAIL__Rail_SaSu_+_Hol_20260419
6055,6017,2,240,1__1__164__TZM__122__122_20260419,23__0__153__TZM__131__131_20260419
PORI2,2001,2,0,KPL__0__6234__RAIL__Rail_MTuWThF-XHol_20260419,220__0__131__TZM__320__320_20260419
SILV,8416,2,240,HVL__0__3816__RAIL__Rail_Sa_20260419,115__0__403__TZM__505__1__505__1_20260419
8140,WATE1,2,0,160__1__116__TZM__609__609_20260419,HVL__1__4613__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,260__1__400__UZM__701__701_20260419,KPL__1__6413__RAIL__Rail_Sa_20260419
1501,WAIK,2,240,280__0__111__UZM__4211__1__4211__1_20260419,KPL__1__6217__RAIL__Rail_MTuWThF-XHol_20260419
1006,PARA1,2,0,262__1__414__UZM__713__1__713__1_20260419,KPL__1__6443__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,262__1__712__UZM__106__2__106__2_20260419,KPL__1__6443__RAIL__Rail_SaSu_+_Hol_20260419
3951,TAKA1,2,0,59__1__102__MNM__5021__1__5021__1_20260419,KPL__1__7211__RAIL__Rail_MTuWThF-XHol_20260419
WAIK,1501,2,120,KPL__0__6420__RAIL__Rail_SaSu_+_Hol_20260419,280__0__405__UZM__706__1__706__1_20260419
9001,PETO1,2,0,150__1__416__TZM__405__1__405__1_20260419,HVL__1__3833__RAIL__Rail_SaSu_+_Hol_20260419
PARA2,1005,2,0,KPL__0__6426__RAIL__Rail_SaSu_+_Hol_20260419,261__0__407__UZM__701__701_20260419
2003,PORI1,2,0,210__1__424__TZM__312__2__312__2_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
2003,PORI1,2,0,210__1__722__TZM__303__2__303__2_20260419,KPL__1__6455__RAIL__Rail_SaSu_+_Hol_20260419
8140,WATE1,2,0,160__1__456__TZM__604__604_20260419,HVL__1__3865__RAIL__Rail_SaSu_+_Hol_20260419
8140,WATE1,2,0,160__1__728__TZM__408__408_20260419,HVL__1__3865__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,110__1__724__TZM__503__1__503__1_20260419,HVL__1__3837__RAIL__Rail_SaSu_+_Hol_20260419
8580,UPPE,2,240,110__1__444__TZM__512__512_20260419,HVL__1__3837__RAIL__Rail_SaSu_+_Hol_20260419
UPPE,8579,2,240,HVL__0__3844__RAIL__Rail_SaSu_+_Hol_20260419,110__0__449__TZM__503__2__503__2_20260419
9001,PETO1,2,0,150__1__114__TZM__413__3__413__3_20260419,MEL__1__5613__RAIL__Rail_MEL_WEST_20260419
9001,PETO1,2,0,154__0__101__TZM__404__6__404__6_20260419,MEL__1__5609__RAIL__Rail_MEL_WEST_20260419
1006,PARA1,2,0,262__1__408__UZM__707__1__707__1_20260419,KPL__1__6431__RAIL__Rail_SaSu_+_Hol_20260419
1006,PARA1,2,0,262__1__706__UZM__117__117_20260419,KPL__1__6431__RAIL__Rail_SaSu_+_Hol_20260419
